Date,Central PA,Linear Speed ,MPA,20R Speed,Width,ssn
11/26/2013,89.4,281.2,92.4,413.2,69.8,73
11/27/2013,209.6,390.8,212.6,455.2,129.8,106
11/28/2013,241.5,341.75,245.5,400.25,57.25,98
11/29/2013,244,343.666666666667,184.5,587.5,85.3333333333333,95
11/30/2013,162.125,563.375,165.125,668.75,88.5,124
12/1/2013,189.166666666667,362.833333333333,190.666666666667,375,60.8333333333333,139
12/2/2013,280.714285714286,215.571428571429,279.142857142857,188.285714285714,62.7142857142857,110
12/3/2013,204.888888888889,252.666666666667,202.555555555556,246.888888888889,38.7777777777778,117
12/4/2013,132.8,355.1,163.3,316.8,64.7,110
12/5/2013,167.125,427.75,168.25,444.5,94.375,98
12/6/2013,212.6,331,213.6,302.8,24.4,89
12/7/2013,163.333333333333,521,194.5,371.75,149.5,95
12/8/2013,183.4,267.4,187.6,170.6,50.4,142
12/9/2013,174.857142857143,323.857142857143,171.142857142857,581.571428571429,42.5714285714286,187
12/10/2013,186.833333333333,229.333333333333,189.833333333333,477,45.8333333333333,176
12/11/2013,198,277.6,195.6,247,74.8,151
12/12/2013,121.166666666667,516,126.166666666667,505,117,144
12/13/2013,251.5,307.2,228.2,314.6,118.6,135
12/14/2013,115.25,448.5,116.75,286.25,80.25,135
12/15/2013,150.888888888889,323.333333333333,148.888888888889,238.111111111111,81.5555555555556,114
12/16/2013,166.5,407.5,168.5,397.5,85.3333333333333,121
12/17/2013,180.5,222.333333333333,182,401.666666666667,40,140
12/18/2013,201.181818181818,276.181818181818,200.727272727273,201.727272727273,36.6363636363636,140
12/19/2013,192.285714285714,281.857142857143,188.285714285714,59.8571428571429,76.1428571428571,143
12/20/2013,226.166666666667,273.166666666667,222.333333333333,282.333333333333,28.5,140
12/21/2013,182.666666666667,322.285714285714,151.285714285714,258.571428571429,110.714285714286,114
12/22/2013,172.066666666667,237.733333333333,172.6,284.133333333333,41.2666666666667,111
12/23/2013,145.714285714286,499.714285714286,151.142857142857,705.285714285714,76.1428571428571,109
12/24/2013,173.875,334.25,173.875,203.875,83.25,96
12/25/2013,113.8,235,115.4,158.2,46.4,103
12/26/2013,195,672.625,178.375,519.125,117.5,106
12/27/2013,155.25,312.75,154.5,191.875,50.75,100
12/28/2013,154.666666666667,422,133.8,271.1,85.9,124
12/29/2013,197.75,283.25,196.875,276.125,74.625,100
12/30/2013,199.8,343.4,194.6,302.2,88,136
12/31/2013,179.833333333333,415.333333333333,241.833333333333,438.833333333333,93.5,124
1/1/2014,146.9,397.9,150.9,547.3,66.2,133
1/2/2014,195.833333333333,381.166666666667,195.666666666667,351.5,68.8333333333333,153
1/3/2014,137.111111111111,382.222222222222,138.666666666667,376.777777777778,39.1111111111111,136
1/4/2014,273,586.333333333333,256.333333333333,645.333333333333,208.333333333333,134
1/5/2014,176.142857142857,338.142857142857,178.857142857143,586.142857142857,53.8571428571429,167
1/6/2014,245.571428571429,582.125,255.125,598,97,140
1/7/2014,222.75,755,220.2,678.6,159.2,107
1/8/2014,296.5,505,306,519.5,75,120
1/9/2014,251.666666666667,347.666666666667,234,454,99.3333333333333,137
1/10/2014,179.4,257,106.6,397.4,35.8,142
1/11/2014,191.333333333333,316.333333333333,190.666666666667,575.666666666667,76,133
1/12/2014,99,209.333333333333,97.6666666666667,388.666666666667,76,117
1/13/2014,237.4,370.6,239,495,114.6,96
1/14/2014,184.8,201.4,182.2,761.6,71.2,93
1/15/2014,148.75,200.5,159.25,189.5,87.5,80
1/16/2014,137.75,361.333333333333,136.75,418.5,90.6666666666667,74
1/17/2014,155.444444444444,499.333333333333,159.666666666667,703.888888888889,77.3333333333333,116
1/18/2014,213.666666666667,401,216.666666666667,576,19.6666666666667,110
1/19/2014,232.333333333333,292,236,255.666666666667,49,133
1/20/2014,229.6,415.428571428571,205.285714285714,547.571428571429,142.857142857143,129
1/21/2014,220.666666666667,578.888888888889,226.111111111111,551.777777777778,108,154
1/22/2014,211.4,410.2,213.4,179,56.2,146
1/23/2014,189.2,301,189,516.6,40.2,116
1/24/2014,89.3333333333333,516.666666666667,88.6666666666667,455.666666666667,81,100
1/25/2014,150.3,385.6,147,373.2,98.3,97
1/26/2014,180.545454545455,482.909090909091,183,584.272727272727,76.6363636363636,76
1/27/2014,157.25,409.166666666667,155.5,465,68.8333333333333,77
1/28/2014,96.6428571428571,437.857142857143,103.285714285714,318.142857142857,64.9285714285714,94
1/29/2014,163.454545454545,361.666666666667,165.666666666667,406.833333333333,100.5,99
1/30/2014,143.714285714286,468,139.777777777778,396.666666666667,112,93
1/31/2014,137.888888888889,409.444444444444,141.666666666667,505.444444444444,59.6666666666667,94
2/1/2014,92.6,250.4,92.4,333.8,104,118
2/2/2014,145.857142857143,386.285714285714,143.285714285714,368.428571428571,89,127
2/3/2014,134.333333333333,272.833333333333,138,279.666666666667,72,144
2/4/2014,173.25,296.875,163.5,180.25,96.125,167
2/5/2014,175.8,370.2,176.8,379.4,39.6,171
2/6/2014,177.571428571429,384.285714285714,181.142857142857,287.428571428571,48.7142857142857,147
2/7/2014,162.846153846154,427.461538461538,161.230769230769,570.769230769231,49,147
2/8/2014,159.571428571429,394.714285714286,162.714285714286,499.285714285714,41.7142857142857,147
2/9/2014,175,363,166.8,331.2,62.8,137
2/10/2014,182.571428571429,348.625,173.125,277.25,93,158
2/11/2014,238.714285714286,360,239.857142857143,354,126.857142857143,161
2/12/2014,225,424.3,249.6,475.1,157.1,147
2/13/2014,149,398,152.666666666667,344.666666666667,48,130
2/14/2014,134.4,446,150.833333333333,574.333333333333,104.166666666667,113
2/15/2014,171.25,289.375,178.75,345.75,64.375,103
2/16/2014,128,391.6,146.8,319.8,159,106
2/17/2014,172.5,366.5,164.75,561.75,94.25,127
2/18/2014,143.428571428571,395.25,131.625,598.625,90.75,126
2/19/2014,132,453.6,127.8,434.2,153.2,133
2/20/2014,236.666666666667,545.4,214.6,489.2,175.4,136
2/21/2014,201,441.5,193.125,668.875,95.125,146
2/22/2014,148.333333333333,655.333333333333,136,669.333333333333,142.333333333333,158
2/23/2014,178.333333333333,385,181.166666666667,482.166666666667,88.6666666666667,153
2/24/2014,177,452.8,169.4,327.2,102.6,171
2/25/2014,163.5,596.4,143.2,549.8,122.2,207
2/26/2014,202.25,232.25,206.5,334,56.5,220
2/27/2014,186,343.25,187.25,461.75,25.75,196
2/28/2014,170.6,281.8,172,213.6,49.8,155
3/1/2014,213.1,243.5,209.2,179.4,68,158
3/2/2014,210.307692307692,248.230769230769,212.538461538462,301,45.5384615384615,161
3/3/2014,302.5,207.5,302,828.5,27,141
3/4/2014,190.5,466.222222222222,207.666666666667,457.666666666667,96.8888888888889,154
3/5/2014,192.333333333333,542.125,212.375,450.125,154.75,127
3/6/2014,218.714285714286,319.571428571429,216.571428571429,333.285714285714,42.4285714285714,134
3/7/2014,233,339.333333333333,232.666666666667,410.333333333333,67.6666666666667,116
3/8/2014,181.5,218.833333333333,184.166666666667,284.166666666667,85,111
3/9/2014,232.5,563.5,265.5,447.5,198.5,113
3/10/2014,169.6,274.4,177.2,343.6,81.4,111
3/11/2014,214.9,212.4,216.3,303.7,35.8,132
3/12/2014,148.2,398.166666666667,124.166666666667,520.166666666667,110.166666666667,112
3/13/2014,204.75,391.5,213.75,425,87,109
3/14/2014,129.5,311.666666666667,131.166666666667,305.833333333333,69.6666666666667,111
3/15/2014,229.5,343.583333333333,204.666666666667,406.833333333333,41.0833333333333,122
3/16/2014,151.5,392.833333333333,154.333333333333,564.333333333333,75.3333333333333,126
3/17/2014,161.428571428571,309.285714285714,164.857142857143,199.428571428571,56,136
3/18/2014,162.666666666667,276.166666666667,154.666666666667,90.3333333333333,65.6666666666667,141
3/19/2014,160.333333333333,199.666666666667,170.333333333333,548.666666666667,67.6666666666667,139
3/20/2014,127.5,388.2,138,468.8,132.6,126
3/21/2014,107.625,277,108.75,296.625,46.5,146
3/22/2014,183,333.444444444444,186.666666666667,362,70.1111111111111,151
3/23/2014,137.333333333333,458,128.75,444,153,137
3/24/2014,134.75,427.25,140.25,464,92.75,136
3/25/2014,193,401.666666666667,203.333333333333,404.333333333333,116.666666666667,112
3/26/2014,166.428571428571,398.714285714286,172.142857142857,724.428571428571,48.2857142857143,115
3/27/2014,234,181.5,232.5,295.5,39.1666666666667,122
3/28/2014,214.222222222222,388.7,218.3,553,84.2,118
3/29/2014,222.909090909091,382.166666666667,230.916666666667,377.5,88.8333333333333,101
3/30/2014,220.625,354,224,168.875,59.875,118
3/31/2014,211,220.571428571429,210.142857142857,388.571428571429,52.1428571428571,96
4/1/2014,188.166666666667,370.923076923077,190.230769230769,473.615384615385,69.8461538461538,114
4/2/2014,93.1428571428571,414.875,91.125,909.25,80.75,133
4/3/2014,101.625,590.875,102,604.75,69.5,158
4/4/2014,121.333333333333,293.083333333333,118.833333333333,328,56.8333333333333,135
4/5/2014,138.666666666667,534.333333333333,117.333333333333,437,124,121
4/6/2014,205.166666666667,448.5,208,272,62.6666666666667,114
4/7/2014,191.428571428571,324.428571428571,192.714285714286,380.285714285714,65.4285714285714,117
4/8/2014,229.375,324.666666666667,212.444444444444,471.888888888889,85.6666666666667,94
4/9/2014,201,190,204.333333333333,212,52.3333333333333,65
4/10/2014,179.6,236.6,189,248.4,83.4,61
4/11/2014,150.666666666667,411.833333333333,155.666666666667,320.666666666667,63.6666666666667,73
4/12/2014,134.6,488.9,134.8,494.7,41.9,80
4/13/2014,129.571428571429,297.285714285714,126,294.285714285714,54.7142857142857,105
4/14/2014,168,369.571428571429,173.571428571429,402,52.2857142857143,145
4/15/2014,119,266.5,117.25,358.25,62.25,187
4/16/2014,129.25,315.75,127.25,488,49.6666666666667,199
4/17/2014,224.5,420.5,228,541.5,81.75,178
4/18/2014,196.75,581.777777777778,203.444444444444,591.333333333333,77.3333333333333,178
4/19/2014,248.153846153846,306.384615384615,247.923076923077,676.384615384615,36.0769230769231,173
4/20/2014,259,403.818181818182,262.090909090909,327.272727272727,57.0909090909091,150
4/21/2014,225.363636363636,263.090909090909,227.909090909091,285.363636363636,44.5454545454546,123
4/22/2014,198.909090909091,401.909090909091,200,554.818181818182,62.9090909090909,85
4/23/2014,217.857142857143,376.142857142857,218.142857142857,789.428571428571,52.2857142857143,72
4/24/2014,230.285714285714,478.857142857143,224,520.285714285714,43.7142857142857,57
4/25/2014,183.333333333333,286.666666666667,178.333333333333,468.833333333333,97.5,45
4/26/2014,145.833333333333,218.833333333333,143.666666666667,411.916666666667,59.0833333333333,77
4/27/2014,108.333333333333,151,109,355,20.6666666666667,80
4/28/2014,133,415.6,133,464.4,67.2,77
4/29/2014,90.7,317.090909090909,99.0909090909091,322.909090909091,70.8181818181818,82
4/30/2014,74.875,311.875,76.375,229,27.375,88
5/1/2014,149.777777777778,264.888888888889,152.888888888889,486.111111111111,65.2222222222222,115
5/2/2014,159.307692307692,360.923076923077,159.769230769231,291.615384615385,51,123
5/3/2014,183.166666666667,396.666666666667,183.833333333333,532.333333333333,62.25,127
5/4/2014,160.333333333333,282.111111111111,173.333333333333,371.666666666667,68.5555555555556,142
5/5/2014,189,496.8,190.8,522.2,68.2,148
5/6/2014,177.2,476.2,172.9,383.1,56.5,120
5/7/2014,192.2,471.125,198.25,647.5,60.75,132
5/8/2014,136.333333333333,377.3,148.7,564.3,61.2,139
5/9/2014,163.333333333333,419,179.857142857143,420.857142857143,90.1428571428571,123
5/10/2014,167.625,545,139.111111111111,601.555555555556,97.4444444444444,150
5/11/2014,121.181818181818,452.636363636364,122,650.636363636364,34.9090909090909,154
5/12/2014,171.181818181818,334.090909090909,169.454545454545,301.272727272727,44.7272727272727,133
5/13/2014,104.666666666667,263,109,410.333333333333,41,166
5/14/2014,210.666666666667,323.5,209.5,359.5,95.3333333333333,156
5/15/2014,137,546.5,168.5,1012.5,143.5,133
5/16/2014,196.615384615385,293.923076923077,195.538461538462,449.230769230769,48.3846153846154,151
5/17/2014,173,406.428571428571,128.428571428571,419.428571428571,66.2857142857143,138
5/18/2014,182.333333333333,314,241.5,460.833333333333,36.5,102
5/19/2014,166.9,208.3,163.6,307.5,46.9,87
5/20/2014,286.5,405,285.75,380.25,95.25,85
5/21/2014,131.5,353.166666666667,140,416.166666666667,33.6666666666667,66
5/22/2014,162.5,320,162.25,53.75,30.5,91
5/23/2014,98.3333333333333,333.666666666667,95.6666666666667,325.333333333333,30.6666666666667,109
5/24/2014,221.571428571429,282.357142857143,223.285714285714,563,53.0714285714286,109
5/25/2014,150.333333333333,229.166666666667,146,331.333333333333,85.5,91
5/26/2014,112.333333333333,510,109.666666666667,347,89,78
5/27/2014,145.888888888889,322.555555555556,145.222222222222,332.555555555556,34.8888888888889,70
5/28/2014,194.714285714286,327.714285714286,195.285714285714,584.142857142857,58.4285714285714,48
5/29/2014,134.8,301,136.6,334.6,95.2,55
5/30/2014,89.6666666666667,225,92,155,15,57
5/31/2014,250.6,284.6,251.8,456.4,33.6,64
6/1/2014,150.333333333333,352.333333333333,153.666666666667,258.666666666667,77,62
6/2/2014,181.909090909091,367.727272727273,189.818181818182,513.909090909091,62.3636363636364,74
6/3/2014,187.4,297.2,191,391.6,51.8,64
6/4/2014,169,290,170.75,765.25,116.5,87
6/5/2014,174.625,414.555555555556,165.111111111111,409.222222222222,92,119
6/6/2014,100.857142857143,575.5,112,407.25,113.625,133
6/7/2014,169.9,444.6,169.4,250,59.8,142
6/8/2014,173,406.833333333333,210.333333333333,510,149.166666666667,156
6/9/2014,188.583333333333,378.083333333333,188.25,532.333333333333,45.9166666666667,162
6/10/2014,157.5,625,158.857142857143,391.428571428571,111,174
6/11/2014,114.846153846154,535.923076923077,114.230769230769,455.153846153846,57.9230769230769,197
6/12/2014,154.722222222222,505.444444444444,153.666666666667,408.944444444444,53.8333333333333,182
6/13/2014,191.333333333333,556.777777777778,189.444444444444,539.666666666667,38.3333333333333,137
6/14/2014,182.545454545455,529.181818181818,150.090909090909,702.181818181818,53.2727272727273,74
6/15/2014,195,413.571428571429,196.571428571429,455.214285714286,54.2142857142857,84
6/16/2014,215.75,434.25,212.625,478.125,29.5,95
6/17/2014,253.25,560.888888888889,250.888888888889,767.777777777778,70.1111111111111,120
6/18/2014,121.25,364.5,128,326.25,58.75,95
6/19/2014,95,329.428571428571,93.2857142857143,500.714285714286,63,80
6/20/2014,201.4,269.6,203.8,408.8,67.2,93
6/21/2014,129.666666666667,328.777777777778,128.333333333333,750.333333333333,46,90
6/22/2014,132.333333333333,315.833333333333,136.833333333333,405.333333333333,49.1666666666667,77
6/23/2014,174.8,240.4,179,233.8,29.6,40
6/24/2014,181.454545454545,343.727272727273,182.545454545455,580.727272727273,47.5454545454546,55
6/25/2014,162.25,306.75,165.375,477.75,53.75,67
6/26/2014,150.9,386.6,152,363.3,64.6,67
6/27/2014,208.444444444444,380.333333333333,209.555555555556,644.444444444444,47.1111111111111,71
6/28/2014,193.8,296.1,197.9,419,28.4,93
6/29/2014,163.7,280.8,166.8,666.6,49.8,132
6/30/2014,140.875,411.5,148.625,346.625,73.25,134
7/1/2014,142.8,370.7,107.5,414.4,83.7,145
7/2/2014,139,361.25,138,64.75,49.25,167
7/3/2014,181.166666666667,423.166666666667,182.333333333333,323,24.1666666666667,172
7/4/2014,211.75,336.75,215,422.125,21.75,194
7/5/2014,134,387,127.2,759.8,78.4,185
7/6/2014,120.166666666667,233.666666666667,116.833333333333,278.333333333333,50.8333333333333,197
7/7/2014,138.625,248.25,134.75,431.875,48.625,183
7/8/2014,170.6,320.833333333333,152.833333333333,329.5,108.333333333333,162
7/9/2014,67,472.8,69.6,462.2,86,161
7/10/2014,182.875,419.625,172.5,929,88.5,144
7/11/2014,220.6,357.4,222,386,52.6,119
7/12/2014,154,313,153,438.4,38.2,86
7/13/2014,149.5,258.333333333333,147.5,301.2,30.2666666666667,62
7/14/2014,145,203.666666666667,142,164,22.3333333333333,18
7/15/2014,247.5,408,245,431.5,19,10
7/16/2014,146.4,346.2,144.6,628.4,20,0
7/17/2014,203,277.833333333333,203,338.333333333333,45,15
7/18/2014,157,333.777777777778,158,359.111111111111,37.5555555555556,35
7/19/2014,154.846153846154,325.384615384615,154.692307692308,394.153846153846,31.4615384615385,35
7/20/2014,170.25,303.75,167.25,301,58.75,17
7/21/2014,58,361.5,55.5,152.5,46.5,39
7/22/2014,256.166666666667,379.5,197,408.333333333333,84.8333333333333,65
7/23/2014,168.4,156.4,168.2,330.4,35.8,62
7/24/2014,182.8,227.4,189.2,63.6,81,64
7/25/2014,65,281.25,153.25,416,77.5,58
7/26/2014,151.3,272.1,150.4,301,50.3,78
7/27/2014,95.7142857142857,382,92.2857142857143,929.571428571429,30.5714285714286,109
7/28/2014,172.666666666667,534.333333333333,176,703,65,137
7/29/2014,165.375,206.625,170,106.875,37,122
7/30/2014,130.25,406.875,166.25,350.5,110.875,131
7/31/2014,169.666666666667,339.866666666667,169.533333333333,651.933333333333,36.8,165
8/1/2014,186.125,425.666666666667,179,530.75,91.2222222222222,165
8/2/2014,132,426.5,125.5,486.25,42.5,153
8/3/2014,206.875,296.5,203.75,275,75.25,146
8/4/2014,172.5,247.25,179,72,77.5,128
8/5/2014,183.571428571429,385.714285714286,179.714285714286,564.285714285714,58.8571428571429,113
8/6/2014,150.333333333333,354.666666666667,150,481,24.3333333333333,123
8/7/2014,128,281.4,192,497.8,50.6,89
8/8/2014,227,653.5,208.5,608.5,198,83
8/9/2014,178,236.666666666667,175.333333333333,721.666666666667,24.6666666666667,62
8/10/2014,160,306,153.666666666667,910.333333333333,39.3333333333333,69
8/11/2014,246.333333333333,409,250.666666666667,364.666666666667,89,75
8/12/2014,103.5,434,86,878.2,134.6,79
8/13/2014,172,179.5,163.5,267,51.5,86
8/14/2014,156.571428571429,342.428571428571,157.714285714286,521,31.5714285714286,107
8/15/2014,187.25,370.4,211.6,861.8,113,109
8/16/2014,138.571428571429,251.857142857143,138.285714285714,501.714285714286,27.4285714285714,116
8/17/2014,67,292.5,62.5,324,48.5,105
8/18/2014,133.6,208,133.8,367.6,44.4,93
8/19/2014,136.666666666667,152,137,206.166666666667,32.8333333333333,102
8/20/2014,153,324,144.5,1061.5,64.5,120
8/21/2014,224.142857142857,332.571428571429,221.714285714286,404.857142857143,51.4285714285714,125
8/22/2014,197,369.8,235.6,402.2,106.6,150
8/23/2014,230.833333333333,273.5,235.166666666667,589.666666666667,49,149
8/24/2014,284.25,309.6,250.8,301,141.2,116
8/25/2014,211.25,308.555555555556,221.222222222222,207.777777777778,91.5555555555556,86
8/26/2014,212.7,424.8,213.3,395.6,51.9,95
8/27/2014,221.857142857143,376.142857142857,274,570.428571428571,62.2857142857143,82
8/28/2014,224.3,336.090909090909,210.727272727273,344.454545454545,70.3636363636364,66
8/29/2014,289.428571428571,291.142857142857,292.285714285714,442.571428571429,63.4285714285714,76
8/30/2014,180.75,284,180.5,124.5,26.25,82
8/31/2014,163,180.25,158,275.25,36.5,96
9/1/2014,230.2,823.142857142857,190.142857142857,759.857142857143,191,110
9/2/2014,70,502.571428571429,70.5714285714286,602.428571428571,98.8571428571429,102
9/3/2014,75.5,370.833333333333,77,358.833333333333,44.6666666666667,120
9/4/2014,160.333333333333,327.111111111111,154.555555555556,263.444444444444,26.5555555555556,116
9/5/2014,44.75,420.25,60.75,560,140.75,142
9/6/2014,60.5,350,73,433.25,138.5,165
9/7/2014,147.5,295.25,55.25,476.75,56.5,154
9/8/2014,229,293.5,231.75,288.5,35.5,175
9/9/2014,223.625,920,59,877,360,169
9/10/2014,218.25,747.2,217.6,439,114.6,160
9/11/2014,235,419.5,239,540,18.5,126
9/12/2014,304,712,145,405.5,167.5,125
9/13/2014,159.166666666667,446.833333333333,155.5,457.5,41.6666666666667,104
9/14/2014,280,447,273,564,155,94
9/15/2014,171,346.166666666667,175,576.833333333333,32.3333333333333,114
9/16/2014,146.5,373,144.833333333333,593,38,123
9/17/2014,148.571428571429,241,142.857142857143,405.857142857143,71.1428571428571,82
9/18/2014,145.333333333333,224.833333333333,141,397.833333333333,41.8333333333333,79
9/19/2014,202,233.571428571429,204.714285714286,469.285714285714,65.4285714285714,80
9/20/2014,215,306.181818181818,208.454545454545,350,59.4545454545455,95
9/21/2014,221.333333333333,315.777777777778,226.111111111111,550.777777777778,84.3333333333333,101
9/22/2014,246.75,598.4,203.4,766.2,163.4,119
9/23/2014,170.285714285714,406.333333333333,149.555555555556,409.222222222222,114.333333333333,108
9/24/2014,141.4,614,149.166666666667,906.5,86,144
9/25/2014,96.3333333333333,371,325.666666666667,256,60.6666666666667,165
9/26/2014,112.333333333333,870.25,106.5,696,110.5,181
9/27/2014,93.6,361,160,343.4,23.2,193
9/28/2014,208.333333333333,297.666666666667,208,700,32.3333333333333,180
9/29/2014,108.6,365.2,108.2,437.2,28,178
9/30/2014,95,281,91.5,0,42,135
10/1/2014,68.1666666666667,366.666666666667,80.5,423.166666666667,90.1666666666667,126
10/2/2014,160.833333333333,485,152.833333333333,390.333333333333,86.5,117
10/3/2014,152.5,454.75,158.25,252.25,94,105
10/4/2014,125,197,125.666666666667,0,36.3333333333333,89
10/5/2014,176.857142857143,272.857142857143,176.142857142857,995.428571428571,35.4285714285714,68
10/6/2014,159.125,293.5,167.5,481.75,54.25,68
10/7/2014,170.1,279.8,171.1,409.5,61.1,74
10/8/2014,182,267.4,182.6,792.6,27.2,59
10/9/2014,162.5,209.166666666667,156.833333333333,143,80.3333333333333,36
10/10/2014,175.5,388.833333333333,160.5,545.333333333333,84.1666666666667,30
10/11/2014,123.833333333333,333.833333333333,155.25,390.25,41.4166666666667,30
10/12/2014,195.111111111111,337,197.777777777778,690.444444444444,22.8888888888889,42
10/13/2014,113.111111111111,552,114.666666666667,759.777777777778,37.3333333333333,74
10/14/2014,232.833333333333,445,217.142857142857,872.714285714286,85.5714285714286,89
10/15/2014,181.125,234.125,182,759.625,43.125,70
10/16/2014,141.5,501,137.666666666667,694,33.3333333333333,64
10/17/2014,92.5,590.4,101.8,166.6,90,61
10/18/2014,185.375,280.875,187.375,376.75,57.375,92
10/19/2014,160.375,194.5,159.875,262.875,46.875,110
10/20/2014,154.571428571429,217.571428571429,159.714285714286,338.857142857143,71.1428571428571,107
10/21/2014,207.875,222.5,202.25,180,74.875,123
10/22/2014,179,349.1,179.7,384,67.5,132
10/23/2014,184.333333333333,203.833333333333,183.666666666667,283.666666666667,45.1666666666667,138
10/24/2014,177.6,336.4,175.6,494.777777777778,46.1,136
10/25/2014,200.75,206.5,286,189.75,95.25,132
10/26/2014,193.25,279,200.75,350.25,86.25,107
10/27/2014,182.75,239.5,178,180.5,93,101
10/28/2014,198,310.2,205.4,199,67.2,92
10/29/2014,145,319.5,152.5,374.5,86,102
10/30/2014,147.888888888889,305.666666666667,156.333333333333,358.666666666667,74.4444444444444,80
10/31/2014,112.142857142857,283.285714285714,110.571428571429,341.428571428571,102.714285714286,90
11/1/2014,198,645.285714285714,207,588.428571428571,123.142857142857,98
11/2/2014,153.75,391.25,148.333333333333,473.916666666667,82.9166666666667,112
11/3/2014,154.909090909091,417.818181818182,156.363636363636,620.818181818182,101.636363636364,109
11/4/2014,174.5,276.375,178,287,81.625,137
11/5/2014,187.666666666667,294.833333333333,185.833333333333,230.25,87.5,101
11/6/2014,157.058823529412,437.705882352941,172.764705882353,328.823529411765,54.3529411764706,106
11/7/2014,129.923076923077,371.615384615385,153.615384615385,392.384615384615,75.6923076923077,86
11/8/2014,170.666666666667,396.25,225.916666666667,605.083333333333,60.1666666666667,75
11/9/2014,247,454.6,249.6,661.6,70.4,69
11/10/2014,124.6,224.4,115.2,0,59.6,89
11/11/2014,99.5,432.5,107.375,545.125,71,92
11/12/2014,203.5,246.5,203,240.333333333333,51.6666666666667,112
11/13/2014,157.5,220,157,624.5,31,102
11/14/2014,165.125,444.5,166.625,279.375,77.375,111
11/15/2014,110.5,267.5,169.5,239.666666666667,61.6666666666667,103
11/16/2014,109.714285714286,223,111,280,50.5714285714286,99
11/17/2014,220.142857142857,233.571428571429,222.285714285714,333.285714285714,44.7142857142857,77
11/18/2014,142,280.111111111111,145,363.777777777778,49.2222222222222,65
11/19/2014,135.5,380.333333333333,138.5,582.333333333333,37.6666666666667,74
11/20/2014,149.4,160.8,80,373,45.6,75
11/21/2014,100,314,109.6,217.8,75.6,84
11/22/2014,186.166666666667,437.833333333333,185.5,608,18.8333333333333,78
11/23/2014,135,290.6,141,421,52.8,103
11/24/2014,240.4,317.8,229.8,458,58,117
11/25/2014,137,416,147,477,192.5,139
11/26/2014,163.857142857143,296.857142857143,111.428571428571,329,39,152
11/27/2014,177,312.454545454545,181.181818181818,433.090909090909,47.2727272727273,143
11/28/2014,153.428571428571,229.428571428571,158.142857142857,292.142857142857,77.4285714285714,157
11/29/2014,121.666666666667,243,126.833333333333,355,43,154
11/30/2014,149.2,357.4,152.2,299.2,71.8,141
12/1/2014,157.333333333333,307.833333333333,160,423.333333333333,38.1666666666667,125
12/2/2014,251.375,192.75,256.5,337.625,32.625,115
12/3/2014,149.1,167.8,154.3,241.5,44.2,93
12/4/2014,281.5,201.833333333333,282.5,504.833333333333,36.8333333333333,65
12/5/2014,304,534,259,479,172,57
12/6/2014,182.2,286.4,242.4,464,82.8,57
12/7/2014,236.666666666667,273.5,241.833333333333,556.5,21.6666666666667,71
12/8/2014,243.7,326.4,247.4,515.5,26.1,69
12/9/2014,248.75,420.75,243.25,450.5,80.25,90
12/10/2014,206.083333333333,364.083333333333,205.583333333333,438.916666666667,53.5833333333333,104
12/11/2014,211.555555555556,338.888888888889,218,487.444444444444,21.4444444444444,115
12/12/2014,100.5,488.166666666667,153.333333333333,407.333333333333,63.3333333333333,140
12/13/2014,158.6,448.363636363636,165.636363636364,508.727272727273,76.6363636363636,162
12/14/2014,166.315789473684,338.052631578947,166.421052631579,374.736842105263,54.1578947368421,166
12/15/2014,219.6,234.6,221,288.2,38.8,175
12/16/2014,80.5,354,83.5,809,53,178
12/17/2014,162.666666666667,495,160.5,457.75,137.25,154
12/18/2014,127.8,301.8,131.2,781.4,33.8,175
12/19/2014,240.333333333333,431.4,231.3,751,68,138
12/20/2014,219,343.833333333333,222.166666666667,659.833333333333,64.6666666666667,137
12/21/2014,213.5,344.2,215.2,276.8,136.4,118
12/22/2014,173,240,171.6,445.8,36.2,115
12/23/2014,171.75,203.5,170.5,375.75,42.5,93
12/24/2014,129.8,420.6,132.6,402.8,24.8,97
12/25/2014,205.545454545455,454.363636363636,206.909090909091,529.363636363636,30.6363636363636,88
12/26/2014,158.333333333333,508.333333333333,165,440.166666666667,64,91
12/27/2014,105.25,180.75,104.5,50.5,56.5,100
12/28/2014,267.8,442.6,276.6,356.2,48.8,94
12/29/2014,120.142857142857,317.571428571429,118,449.428571428571,42.5714285714286,88
12/30/2014,218.333333333333,612,226.666666666667,483.166666666667,51,88
12/31/2014,201.666666666667,254.666666666667,199.5,417.833333333333,54.8333333333333,104
1/1/2015,122.25,412,123.25,548.5,46.5,122
1/2/2015,185.6,255,192.6,249.6,28.6,102
1/3/2015,143,216.666666666667,154,193.333333333333,73,105
1/4/2015,288.333333333333,232.333333333333,294.666666666667,771.666666666667,35.6666666666667,88
1/5/2015,188.666666666667,214.166666666667,189.666666666667,307.5,49,89
1/6/2015,275.666666666667,226.666666666667,279.666666666667,336.333333333333,17.6666666666667,103
1/7/2015,75,271.5,70.5,578.5,50,99
1/8/2015,94.3333333333333,188.833333333333,90.6666666666667,94.6666666666667,46.3333333333333,111
1/9/2015,213.8,463.4,213.6,1233.2,24.8,106
1/10/2015,170,307.307692307692,167.923076923077,373.076923076923,40.3076923076923,122
1/11/2015,163.5,373.25,161.625,497.625,29.5,124
1/12/2015,161.875,568.5,163.5,480.125,64.125,101
